step,time,residual_inf,residual_rate_inf,iterations,linear_solves,residual_evaluations,jacobian_evaluations,decrease_rejections,phase_min,phase_max
1257,1.7528125,2.3603043347933395e-13,7.552973871338686e-10,2,2,5,3,0,3.4845221912512748e-09,0.6483094195509888
1258,1.753125,2.3617067503034495e-13,7.557461600971038e-10,2,2,5,3,0,3.4749393971464356e-09,0.6477213812244325
1259,1.7534375,2.3628213101367646e-13,7.561028192437647e-10,2,2,5,3,0,3.465382469420579e-09,0.6471327630537916
1260,1.7537500000000001,2.3642752252500676e-13,7.565680720800216e-10,2,2,5,3,0,3.4558513386081805e-09,0.6465435658326766
1261,1.7540625,2.3653382854801897e-13,7.569082513536607e-10,2,2,5,3,0,3.446345935420207e-09,0.6459537903609027
1262,1.754375,2.3667022118131764e-13,7.573447077802165e-10,2,2,5,3,0,3.436866190743936e-09,0.645363437444588
1263,1.7546875000000002,2.367755514223746e-13,7.576817645515987e-10,2,2,5,3,0,3.4274120356427424e-09,0.6447725078962497
1264,1.7550000000000001,2.369202924124014e-13,7.581449357196846e-10,2,2,5,3,0,3.417983401355944e-09,0.6441810025349022
1265,1.7553125,2.3700523965261566e-13,7.584167668883701e-10,2,2,5,3,0,3.4085802192985992e-09,0.6435889221861546
1266,1.7556250000000002,2.371187556200749e-13,7.587800179842397e-10,2,2,5,3,0,3.399202421061338e-09,0.6429962676823086
1267,1.7559375000000002,2.3724679989664543e-13,7.591897596692654e-10,2,2,5,3,0,3.389849938410171e-09,0.6424030398624562
1268,1.75625,2.3733548763435475e-13,7.594735604299352e-10,2,2,5,3,0,3.3805227032863165e-09,0.641809239572578
1269,1.7565625,2.3747036238461194e-13,7.599051596307582e-10,2,2,5,3,0,3.3712206478060487e-09,0.641214867665641
1270,1.7568750000000002,2.3758783569000075e-13,7.602810742080024e-10,2,2,5,3,0,3.3619437042605286e-09,0.6406199250016967
1271,1.7571875000000001,2.3764947258350655e-13,7.60478312267221e-10,2,2,5,3,0,3.3526918051156035e-09,0.6400244124479788
1272,1.7575,2.3779415936342474e-13,7.609413099629592e-10,2,2,5,3,0,3.3434648830117044e-09,0.6394283308790009
1273,1.7578125,2.378952070059004e-13,7.612646624188812e-10,2,2,5,3,0,3.334262870763651e-09,0.6388316811766543
1274,1.7581250000000002,2.379414482285569e-13,7.614126343313821e-10,2,2,5,3,0,3.325085701360494e-09,0.6382344642303055
1275,1.7584375,2.380613609888338e-13,7.617963551642681e-10,2,2,5,3,0,3.3159333079653998e-09,0.6376366809368929
1276,1.75875,2.381461998088308e-13,7.620678393882585e-10,2,2,5,3,0,3.3068056239154454e-09,0.6370383322010239
1277,1.7590625000000002,2.382684436037785e-13,7.624590195320913e-10,2,2,5,3,0,3.297702582721514e-09,0.6364394189350715
1278,1.7593750000000001,2.383660217993022e-13,7.627712697577671e-10,2,2,5,3,0,3.2886241180681345e-09,0.6358399420592696
1279,1.7596875,2.384289055253064e-13,7.629724976809804e-10,2,2,5,3,0,3.2795701638133493e-09,0.6352399025018098
1280,1.7600000000000002,2.3856239791779366e-13,7.633996733369397e-10,2,2,5,3,0,3.2705406539885544e-09,0.6346393011989356
1281,1.7603125000000002,2.386761307256874e-13,7.637636183221996e-10,2,2,5,3,0,3.2615355227983683e-09,0.6340381390950376
1282,1.760625,2.3870280209913053e-13,7.638489667172177e-10,2,2,5,3,0,3.2525547046204962e-09,0.6334364171427471
1283,1.7609375,2.3887275078966763e-13,7.643928025269364e-10,2,2,5,3,0,3.2435981340055857e-09,0.6328341363030295
1284,1.76125,2.3893238190915433e-13,7.645836221092939e-10,2,2,5,3,0,3.2346657456771023e-09,0.6322312975452777
1285,1.7615625000000001,2.3900234005433396e-13,7.648074881738687e-10,2,2,5,3,0,3.2257574745311783e-09,0.6316279018474034
1286,1.761875,2.3908782939563444e-13,7.650810540660302e-10,2,2,5,3,0,3.2168732556364944e-09,0.6310239501959285
1287,1.7621875,2.391156391813587e-13,7.651700453803478e-10,2,2,5,3,0,3.2080130242341285e-09,0.630419443586076
1288,1.7625000000000002,2.392337359029967e-13,7.655479548895894e-10,2,2,5,3,0,3.199176715737441e-09,0.6298143830218594
1289,1.7628125000000001,2.393180055168531e-13,7.6581761765393e-10,2,2,5,3,0,3.1903642657319196e-09,0.6292087695161709
1290,1.763125,2.3937907320421836e-13,7.660130342534988e-10,2,2,5,3,0,3.181575609975064e-09,0.6286026040908698
1291,1.7634375000000002,2.394539373642285e-13,7.662525995655312e-10,2,2,5,3,0,3.172810684396246e-09,0.6279958877768694
1292,1.7637500000000002,2.395778887775979e-13,7.666492440883133e-10,2,2,5,3,0,3.164069425096565e-09,0.6273886216142227
1293,1.7640625,2.395997625564278e-13,7.667192401805689e-10,2,2,5,3,0,3.155351768348732e-09,0.6267808066522069
1294,1.764375,2.3966267338748626e-13,7.66920554839956e-10,2,2,5,3,0,3.1466576505969076e-09,0.6261724439494069
1295,1.7646875000000002,2.397620947267032e-13,7.672387031254502e-10,2,2,5,3,0,3.137987008456586e-09,0.6255635345737985
1296,1.7650000000000001,2.398293423664516e-13,7.674538955726451e-10,2,2,5,3,0,3.129339778714439e-09,0.6249540796028293
1297,1.7653125,2.398791614562773e-13,7.676133166600874e-10,2,2,5,3,0,3.1207158983281934e-09,0.6243440801234985
1298,1.765625,2.3995947373220416e-13,7.678703159430533e-10,2,2,5,3,0,3.112115304426482e-09,0.6237335372324364
1299,1.7659375000000002,2.400116238567007e-13,7.680371963414423e-10,2,2,5,3,0,3.1035379343086956e-09,0.6231224520359814
1300,1.76625,2.401015313218541e-13,7.68324900229933e-10,2,2,5,3,0,3.0949837254448287e-09,0.6225108256502567
1301,1.7665625,2.4015820799042076e-13,7.685062655693464e-10,2,2,5,3,0,3.08645261547535e-09,0.6218986592012448
1302,1.7668750000000002,2.4022179644783703e-13,7.687097486330785e-10,2,2,5,3,0,3.0779445422110457e-09,0.621285953824861
1303,1.7671875000000001,2.4030934577326524e-13,7.689899064744488e-10,2,2,5,3,0,3.069459443632855e-09,0.6206727106670251
1304,1.7675,2.4034469076408826e-13,7.691030104450824e-10,2,2,5,3,0,3.060997257891718e-09,0.6200589308837329
1305,1.7678125000000002,2.403869204387066e-13,7.69238145403861e-10,2,2,5,3,0,3.0525579233084295e-09,0.6194446156411241
1306,1.7681250000000002,2.4045004811019954e-13,7.694401539526385e-10,2,2,5,3,0,3.0441413783734636e-09,0.6188297661155504
1307,1.7684375,2.404676392904481e-13,7.69496445729434e-10,2,2,5,3,0,3.035747561746796e-09,0.6182143834936413
1308,1.76875,2.405433437071419e-13,7.697386998628541e-10,2,2,5,3,0,3.02737641225777e-09,0.6175984689723685
1309,1.7690625,2.4059549383163847e-13,7.699055802612431e-10,2,2,5,3,0,3.0190278689048963e-09,0.6169820237591085
1310,1.7693750000000001,2.4063433537446777e-13,7.700298731982969e-10,2,2,5,3,0,3.010701870855669e-09,0.6163650490717034
1311,1.7696875,2.406839918339676e-13,7.701887738686963e-10,2,2,5,3,0,3.0023983574464037e-09,0.6157475461385207
1312,1.77,2.4076649961929375e-13,7.7045279878174e-10,2,2,5,3,0,2.9941172681820523e-09,0.6151295161985109
1313,1.7703125000000002,2.407799708312869e-13,7.70495906660118e-10,2,2,5,3,0,2.985858542736003e-09,0.6145109605012629
1314,1.7706250000000001,2.408698240863316e-13,7.707834370762612e-10,2,2,5,3,0,2.9776221209499018e-09,0.6138918803070588
1315,1.7709375,2.4087502825675955e-13,7.708000904216306e-10,2,2,5,3,0,2.969407942833422e-09,0.6132722768869259
1316,1.7712500000000002,2.409461790243289e-13,7.710277728778525e-10,2,2,5,3,0,2.9612159485641098e-09,0.6126521515226875
1317,1.7715625000000002,2.4096162890528683e-13,7.710772124969179e-10,2,2,5,3,0,2.9530460784871356e-09,0.6120315055070118
1318,1.771875,2.410181158384733e-13,7.712579706831146e-10,2,2,5,3,0,2.9448982731150927e-09,0.6114103401434584
1319,1.7721875,2.4103890541513073e-13,7.713244973284183e-10,2,2,5,3,0,2.936772473127818e-09,0.6107886567465234
1320,1.7725000000000002,2.41066715200855e-13,7.71413488642736e-10,2,2,5,3,0,2.9286686193721145e-09,0.6101664566416831
1321,1.7728125000000001,2.4126452788722497e-13,7.720464892391199e-10,2,2,5,3,0,2.9205866528615506e-09,0.6095437411654351
1322,1.773125,2.4149134298170893e-13,7.727722975414686e-10,2,2,5,3,0,2.9125265147762377e-09,0.6089205116653376
1323,1.7734375,2.416885051467754e-13,7.734032164696814e-10,2,2,5,3,0,2.9044881464625894e-09,0.6082967695000469
1324,1.7737500000000002,2.418954793415029e-13,7.740655338928093e-10,2,2,5,3,0,2.896471489433067e-09,0.6076725160393531
1325,1.7740625,2.421232160078335e-13,7.747942912250672e-10,2,2,5,3,0,2.8884764853659483e-09,0.607047752664214
1326,1.774375,2.4232482340180717e-13,7.754394348857829e-10,2,2,5,3,0,2.8805030761050722e-09,0.606422480766786
1327,1.7746875000000002,2.4253336968968475e-13,7.761067830069912e-10,2,2,5,3,0,2.8725512036595702e-09,0.6057967017504547
1328,1.7750000000000001,2.427484754007059e-13,7.767951212822588e-10,2,2,5,3,0,2.8646208102036213e-09,0.6051704170298625
1329,1.7753125,2.4292129722700007e-13,7.773481511264002e-10,2,2,5,3,0,2.8567118380761753e-09,0.6045436280309341
1330,1.7756250000000002,2.4314767864061504e-13,7.780725716499681e-10,2,2,5,3,0,2.8488242297806777e-09,0.6039163361909003
1331,1.7759375000000002,2.4334868972339385e-13,7.787158071148603e-10,2,2,5,3,0,2.8409579279848223e-09,0.6032885429583206
1332,1.77625,2.4349343071342067e-13,7.791789782829461e-10,2,2,5,3,0,2.833112875520217e-09,0.6026602497931021
1333,1.7765625,2.4372767259278616e-13,7.799285522969157e-10,2,2,5,3,0,2.8252890153821303e-09,0.6020314581665179
1334,1.776875,2.4391876322568673e-13,7.805400423221975e-10,2,2,5,3,0,2.817486290729192e-09,0.6014021695612235
1335,1.7771875000000001,2.4410790229467683e-13,7.811452873429658e-10,2,2,5,3,0,2.809704644883098e-09,0.6007723854712698
1336,1.7775,2.44282458844447e-13,7.817038683022304e-10,2,2,5,3,0,2.8019440213283053e-09,0.6001421074021158
1337,1.7778125,2.4448715621461226e-13,7.823588998867592e-10,2,2,5,3,0,2.794204363711708e-09,0.5995113368706383
1338,1.7781250000000002,2.446583517376477e-13,7.829067255604727e-10,2,2,5,3,0,2.78648561584235e-09,0.5988800754051398
1339,1.7784375000000001,2.4483887139936655e-13,7.83484388477973e-10,2,2,5,3,0,2.7787877216910804e-09,0.598248324545355
1340,1.77875,2.4506303019852793e-13,7.842016966352894e-10,2,2,5,3,0,2.771110625390257e-09,0.5976160858424545
1341,1.7790625000000002,2.4520511489323216e-13,7.846563676583429e-10,2,2,5,3,0,2.7634542712333914e-09,0.596983360859047
1342,1.7793750000000002,2.454021686380814e-13,7.852869396418605e-10,2,2,5,3,0,2.7558186036748356e-09,0.5963501511691797
1343,1.7796875,2.455927171698957e-13,7.858966949436663e-10,2,2,5,3,0,2.748203567329434e-09,0.5957164583583363
1344,1.78,2.4572943506384615e-13,7.863341922043077e-10,2,2,5,3,0,2.7406091069721795e-09,0.5950822840234339
1345,1.7803125000000002,2.459414507986757e-13,7.870126425557622e-10,2,2,5,3,0,2.7330351675378834e-09,0.5944476297728165
1346,1.7806250000000001,2.460781144825175e-13,7.87449966344056e-10,2,2,5,3,0,2.7254816941208085e-09,0.5938124972262485
1347,1.7809375,2.4626183254064515e-13,7.880378641300645e-10,2,2,5,3,0,2.717948631974306e-09,0.5931768880149048
1348,1.78125,2.46403971445458e-13,7.884927086254656e-10,2,2,5,3,0,2.710435926510468e-09,0.5925408037813595
1349,1.7815625000000002,2.466063377809524e-13,7.891402808990478e-10,2,2,5,3,0,2.702943523299763e-09,0.5919042461795732
1350,1.781875,2.4679151951201295e-13,7.897328624384414e-10,2,2,5,3,0,2.695471368070646e-09,0.5912672168748775
1351,1.7821875,2.469258521611839e-13,7.901627269157885e-10,2,2,5,3,0,2.6880194067092233e-09,0.590629717543959
1352,1.7825000000000002,2.4712735113494033e-13,7.908075236318091e-10,2,2,5,3,0,2.6805875852588397e-09,0.5899917498748402
1353,1.7828125000000001,2.472681889971462e-13,7.912582047908678e-10,2,2,5,3,0,2.6731758499197147e-09,0.5893533155668592
1354,1.783125,2.473934685581769e-13,7.916590993861661e-10,2,2,5,3,0,2.665784147048549e-09,0.5887144163306477
1355,1.7834375000000002,2.4756753721696945e-13,7.922161190943022e-10,2,2,5,3,0,2.6584124231581385e-09,0.5880750538881069
1356,1.7837500000000002,2.4774372006999834e-13,7.927799042239947e-10,2,2,5,3,0,2.65106062491698e-09,0.587435229972382
1357,1.7840625,2.4789648415610155e-13,7.93268749299525e-10,2,2,5,3,0,2.6436879337208735e-09,0.5867949463278348
1358,1.784375,2.4805391031154644e-13,7.937725129969486e-10,2,2,5,3,0,2.6362743851034063e-09,0.5861542047100151
1359,1.7846875,2.481889476921295e-13,7.942046326148144e-10,2,2,5,3,0,2.6288812530731407e-09,0.5855130068856295
1360,1.7850000000000001,2.483181845910898e-13,7.946181906914873e-10,2,2,5,3,0,2.6215084830747836e-09,0.5848713546325088
1361,1.7853125,2.484883501220614e-13,7.951627203905964e-10,2,2,5,3,0,2.6141560206819294e-09,0.5842292497395752
1362,1.785625,2.486369400298005e-13,7.956382080953617e-10,2,2,5,3,0,2.606823811596946e-09,0.5835866940068054
1363,1.7859375000000002,2.4879913667480436e-13,7.961572373593739e-10,2,2,5,3,0,2.599511801650845e-09,0.5829436892451945
1364,1.7862500000000001,2.489417092604862e-13,7.966134696335558e-10,2,2,5,3,0,2.5922199368031253e-09,0.5823002372767166
1365,1.7865625,2.490730061435742e-13,7.970336196594374e-10,2,2,5,3,0,2.584948163141699e-09,0.5816563399342854
1366,1.7868750000000002,2.4918885314570427e-13,7.974043300662537e-10,2,2,5,3,0,2.5776964268827226e-09,0.5810119990617116
1367,1.7871875000000002,2.4931516269879883e-13,7.978085206361563e-10,2,2,5,3,0,2.570464674370514e-09,0.5803672165136604
1368,1.7875,2.494846234983583e-13,7.983507951947466e-10,2,2,5,3,0,2.5632528520774044e-09,0.5797219941556069
1369,1.7878125,2.4972428638858624e-13,7.99117716443476e-10,2,2,5,3,0,2.5560609066036424e-09,0.5790763338637896
1370,1.7881250000000002,2.5023879452953923e-13,8.007641424945255e-10,2,2,5,3,0,2.5488887846772657e-09,0.5784302375251638
1371,1.7884375000000001,2.507200176637969e-13,8.023040565241502e-10,2,2,5,3,0,2.5417364331539884e-09,0.5777837070373523
1372,1.78875,2.511739731134166e-13,8.037567139629331e-10,2,2,5,3,0,2.534603799017085e-09,0.5771367443085953
1373,1.7890625,2.5162922960564327e-13,8.052135347380585e-10,2,2,5,3,0,2.527490829377292e-09,0.5764893512576996
1374,1.7893750000000002,2.521252520995554e-13,8.068008067185772e-10,2,2,5,3,0,2.52039747147267e-09,0.5758415298139855
1375,1.7896875,2.525328036961927e-13,8.081049718278166e-10,2,2,5,3,0,2.5133236726685283e-09,0.5751932819172333
1376,1.79,2.5304584816421283e-13,8.09746714125481e-10,2,2,5,3,0,2.5062693804572774e-09,0.5745446095176278
1377,1.7903125000000002,2.5350636303697605e-13,8.112203617183233e-10,2,2,5,3,0,2.4992345424583537e-09,0.5738955145757024
1378,1.7906250000000001,2.5395478905551605e-13,8.126553249776514e-10,2,2,5,3,0,2.4922191064180994e-09,0.5732459990622822
1379,1.7909375,2.544052750581838e-13,8.140968801861881e-10,2,2,5,3,0,2.4852230202096345e-09,0.5725960649584247
1380,1.7912500000000002,2.5490167702285627e-13,8.1568536647314e-10,2,2,5,3,0,2.478246231832779e-09,0.5719457142553606
1381,1.7915625000000002,2.553269553250137e-13,8.170462570400439e-10,2,2,5,3,0,2.4712886894139415e-09,0.5712949489544333
1382,1.791875,2.558001011530864e-13,8.185603236898764e-10,2,2,5,3,0,2.4643503412059983e-09,0.5706437710670375
1383,1.7921875,2.562154590053656e-13,8.198894688171698e-10,2,2,5,3,0,2.4574311355881854e-09,0.5699921826145559
1384,1.7925,2.567315392394687e-13,8.215409255662998e-10,2,2,5,3,0,2.450531021066021e-09,0.5693401856282965
1385,1.7928125000000001,2.571534023047828e-13,8.228908873753049e-10,2,2,5,3,0,2.4436499462711673e-09,0.5686877821494278
1386,1.793125,2.575971662539811e-13,8.243109320127395e-10,2,2,5,3,0,2.436787859961354e-09,0.5680349742289135
1387,1.7934375,2.580228240268989e-13,8.256730368860765e-10,2,2,5,3,0,2.4299447110202364e-09,0.567381763927446
1388,1.7937500000000002,2.584658290345765e-13,8.270906529106448e-10,2,2,5,3,0,2.4231204484573267e-09,0.5667281533153801
1389,1.7940625000000001,2.5888606579663187e-13,8.28435410549222e-10,2,2,5,3,0,2.416315021407854e-09,0.5660741444726644
1390,1.794375,2.5935698901025095e-13,8.29942364832803e-10,2,2,5,3,0,2.409528379132683e-09,0.5654197394887736
1391,1.7946875000000002,2.5978909778609505e-13,8.313251129155041e-10,2,2,5,3,0,2.4027604710182034e-09,0.5647649404626386
1392,1.7950000000000002,2.602434869165837e-13,8.327791581330679e-10,2,2,5,3,0,2.3960112465762025e-09,0.564109749502577
1393,1.7953125,2.6064149753410315e-13,8.340527921091301e-10,2,2,5,3,0,2.3892806554437766e-09,0.563454168726222
1394,1.795625,2.610652579532191e-13,8.354088254503012e-10,2,2,5,3,0,2.382568647383212e-09,0.562798200260452
1395,1.7959375000000002,2.6151135293708827e-13,8.368363293986825e-10,2,2,5,3,0,2.3758751722818824e-09,0.5621418462413178
1396,1.7962500000000001,2.620111701386041e-13,8.384357444435331e-10,2,2,5,3,0,2.369200180152138e-09,0.5614851088139712
1397,1.7965625,2.623730226136711e-13,8.395936723637476e-10,2,2,5,3,0,2.3625436211311864e-09,0.5608279901325912
1398,1.796875,2.6279293411507476e-13,8.409373891682392e-10,2,2,5,3,0,2.3559054454809764e-09,0.5601704923603116
1399,1.7971875000000002,2.6322412131907225e-13,8.423171882210312e-10,2,2,5,3,0,2.3492856035881144e-09,0.5595126176691465
1400,1.7975,2.636438159800414e-13,8.436602111361324e-10,2,2,5,3,0,2.3426840459637148e-09,0.5588543682399162
1401,1.7978125,2.640799905140323e-13,8.450559696449034e-10,2,2,5,3,0,2.3361007232432992e-09,0.5581957462621728
1402,1.7981250000000002,2.644796816449191e-13,8.463349812637411e-10,2,2,5,3,0,2.329535586186683e-09,0.5575367539341252
1403,1.7984375000000001,2.648937926646999e-13,8.476601365270398e-10,2,2,5,3,0,2.3229885856778558e-09,0.5568773934625634
1404,1.79875,2.6528090705038587e-13,8.488989025612348e-10,2,2,5,3,0,2.3164596727248513e-09,0.5562176670627832
1405,1.7990625000000002,2.6573909088847825e-13,8.503650908431304e-10,2,2,5,3,0,2.3099487984596415e-09,0.5555575769585103
1406,1.7993750000000002,2.6613498731176133e-13,8.516319593976363e-10,2,2,5,3,0,2.303455914138015e-09,0.5548971253818242
1407,1.7996875,2.665223185378818e-13,8.528714193212217e-10,2,2,5,3,0,2.296980971139443e-09,0.554236314573082
1408,1.8,2.6693046644571394e-13,8.541774926262846e-10,2,2,5,3,0,2.2905239209669515e-09,0.5535751467808415
1409,1.8003125,2.6733135019899046e-13,8.554603206367695e-10,2,2,5,3,0,2.284084715247022e-09,0.5529136242617851
1410,1.8006250000000001,2.677260539998838e-13,8.567233727996282e-10,2,2,5,3,0,2.2776633057294235e-09,0.552251749280643
1411,1.8009375,2.681325213943486e-13,8.580240684619156e-10,2,2,5,3,0,2.2712596442871157e-09,0.5515895241101159
1412,1.80125,2.685274962457851e-13,8.592879879865123e-10,2,2,5,3,0,2.2648736829161063e-09,0.5509269510307987
1413,1.8015625000000002,2.689105448733242e-13,8.605137435946375e-10,2,2,5,3,0,2.258505373735306e-09,0.5502640323311039
1414,1.8018750000000001,2.6932302958984633e-13,8.618336946875083e-10,2,2,5,3,0,2.2521546689864195e-09,0.5496007703071838
1415,1.8021875,2.697119871192255e-13,8.630783587815216e-10,2,2,5,3,0,2.2458215210337807e-09,0.5489371672628542
1416,1.8025000000000002,2.701090761648983e-13,8.643490437276746e-10,2,2,5,3,0,2.2395058823642428e-09,0.5482732255095181
1417,1.8028125000000002,2.704607913496526e-13,8.654745323188884e-10,2,2,5,3,0,2.2332077055870137e-09,0.5476089473660881
1418,1.803125,2.708580430256513e-13,8.667457376820842e-10,2,2,5,3,0,2.2269269434335158e-09,0.5469443351589107
1419,1.8034375,2.712762740136876e-13,8.680840768438003e-10,2,2,5,3,0,2.2206635487572678e-09,0.5462793912216897
1420,1.8037500000000002,2.716320549565887e-13,8.692225758610839e-10,2,2,5,3,0,2.2144174745337033e-09,0.5456141178954095
1421,1.8040625000000001,2.720463286066954e-13,8.705482515414253e-10,2,2,5,3,0,2.2081886738600417e-09,0.5449485175282596
1422,1.804375,2.724229804414169e-13,8.71753537412534e-10,2,2,5,3,0,2.2019770999551385e-09,0.5442825924755588
1423,1.8046875,2.727607094181461e-13,8.728342701380676e-10,2,2,5,3,0,2.195782706159325e-09,0.5436163450996797
1424,1.8050000000000002,2.731429991041645e-13,8.740575971333264e-10,2,2,5,3,0,2.189605445934266e-09,0.5429497777699729
1425,1.8053125,2.7348902222751326e-13,8.751648711280424e-10,2,2,5,3,0,2.1834452728627875e-09,0.5422828928626927
